parity,days_in_milk,breed,milk_yield_kg,scc,electrical_conductivity,activity_steps,rumination_time,body_temp,milk_fat_pct,milk_protein_pct,mastitis,log_scc,yield_deviation,early_lactation,stress_score
4,153,0,13.61929570371858,452316.9942821212,6.711846870173379,2403,365,39.91396824131137,2.867746822367021,3.7907841010663303,1,13.022138527791528,-14.38070429628142,0,3
2,121,0,40.627941593968664,16111.201091499826,4.464151476918012,4204,452,38.756415195269575,3.4461611281408757,3.3566665982778314,0,9.68727002904054,12.627941593968664,0,0
4,72,0,21.563147708054615,58832.60746672809,4.8472299530216505,3797,385,38.75183205586459,4.131335592771961,3.1096856563254454,0,10.98245152893526,-6.436852291945385,1,1
1,395,1,34.98622240779028,32131.626499985578,4.855817397409119,4030,468,38.34267481612686,4.4027143676279366,3.120913587364733,0,10.377596073299392,6.9862224077902795,0,0
1,113,0,28.622341910432777,42705.68211648482,4.988995816995648,4276,501,37.90284564459762,3.4871589778839485,3.059287010233689,0,10.662087261007276,0.6223419104327768,0,0
4,24,0,25.2273625270336,599251.8895393902,6.069574575790878,3345,337,39.67499459807629,3.3661293888693518,3.725327056277681,1,13.303437305465444,-2.7726374729664016,1,2
2,248,0,33.55481882428529,13598.019233110535,4.85639537264697,3645,453,38.50286626800275,4.046664678906999,3.402180855376158,0,9.51767941649271,5.554818824285292,0,0
1,80,0,29.198302646413985,49598.593387316076,5.366013174496649,3988,481,38.72062584337905,3.9545064943377746,3.4019144426275827,0,10.8117177531842,1.1983026464139854,1,0
4,95,0,29.45666628692139,21720.247222473437,3.942315373498231,3502,548,38.546116805833066,3.638687184084244,3.2973431956769117,0,9.986000156233253,1.45666628692139,1,0
2,128,0,33.706357205818826,36380.58587098471,5.077715450199862,4237,514,38.76022405073292,3.5506711391200936,3.342191391321818,0,10.501790556147629,5.706357205818826,0,0
5,64,0,10.27778953639643,768292.9716953844,7.090055282849043,2104,195,39.61489280360206,2.5193482881298257,3.5590904658871683,1,13.551926412948967,-17.72221046360357,1,3
1,151,0,31.29758464021899,27214.834233561167,5.398605877734835,4484,519,38.963998753723224,3.7240516971739237,3.3565578299856,0,10.211517479854386,3.2975846402189894,0,0
2,68,0,25.109938024187976,49525.94457298851,4.413326017229478,3855,441,38.61212684439995,4.189357785370619,3.200630230401909,0,10.810251944034816,-2.8900619758120243,1,0
1,75,0,31.671538953098775,118933.12782599512,4.5084831398470335,3076,528,38.76098642770445,4.225037135223528,3.010429180916001,0,11.686316663097944,3.671538953098775,1,0
2,62,0,19.562654693934807,10000.0,5.247452657071131,3175,532,38.02998561881254,3.179838753783815,3.3504904844159618,0,9.210340371976184,-8.437345306065193,1,0
2,44,0,33.14376840162563,117973.52844930628,4.958862061036973,2854,571,38.52883579644459,3.992066546199002,3.2162870710238094,0,11.678215543105532,5.143768401625628,1,0
3,297,0,22.486929121060555,49529.52055916868,4.863534571507583,4450,483,38.56958106205933,3.7504223054549986,3.1296080725075632,0,10.810324145728623,-5.513070878939445,0,0
1,105,0,17.08555405495268,1147794.3378486717,6.6341220995349675,1851,309,39.99521331488752,3.0415690991566873,3.5428188223990853,1,13.953352691597248,-10.91444594504732,0,3
2,142,1,27.239273930883446,66641.4676326309,4.834891819273364,3914,525,38.4480852903275,3.745630963631841,2.942882762840266,0,11.107082299896998,-0.7607260691165543,0,0
2,117,1,31.27420126197077,20705.672908636785,5.588393339656658,3764,469,39.15725864912322,4.031099737445834,3.1175429491763924,0,9.938162995264976,3.27420126197077,0,0
3,69,1,25.985000085842824,26638.491863196432,4.648969193393997,3459,506,38.29207128205026,3.2061336529617024,3.137328698153717,0,10.190112511309945,-2.014999914157176,1,0
1,87,0,29.329292216059955,18548.167163120495,4.835249526342796,3530,468,38.8069863917115,3.665144390604116,3.114793431229089,0,9.828126257931409,1.3292922160599545,1,0
5,185,1,40.52418043371724,64114.98496053312,4.879190312078345,3326,520,38.75627391124222,3.7839545983149465,2.906751471322333,0,11.068433390323012,12.524180433717241,0,0
4,176,1,5.774149839731196,412995.7330879757,5.770297661428051,1445,351,39.34219682371423,2.6440781919419587,4.096724835432341,1,12.931192540383687,-22.225850160268806,0,3
4,223,0,31.46882933867174,35107.08759369543,4.47797109520755,5201,562,38.30961457078663,3.780761557878995,3.411188657926747,0,10.466158314816006,3.468829338671739,0,0
1,105,0,26.788251687573535,83789.32111939207,4.9336685877658075,4023,534,38.92082251780007,3.242453551454202,2.9090648167675055,0,11.336060845407092,-1.2117483124264652,0,0
5,177,0,20.532253909682254,66696.61356916351,4.524635815563544,4569,532,38.430112264686514,3.831983514496225,3.0937314989839946,0,11.107909459537812,-7.467746090317746,0,0
1,96,0,37.40158553422087,29861.279910120084,4.583821186127145,4226,587,38.16330768311309,3.6632235143386915,2.9796793444411995,0,10.304317933875835,9.401585534220871,1,0
2,79,1,4.128810309958197,1120952.849398022,6.738170832272619,2818,323,39.530768753528186,3.4125601428364325,3.832314258951251,1,13.929689639972574,-23.871189690041803,1,2
2,110,0,26.680222752188406,10000.0,4.499474120891636,3726,410,38.60195041688803,4.002029176973218,3.1633340105758374,0,9.210340371976184,-1.3197772478115937,0,0
1,55,0,28.41758946067099,348150.44589523645,5.943268730545603,1925,407,39.74200750205415,3.749002021798092,3.625340824067313,1,12.760389981125973,0.4175894606709889,1,2
4,105,1,21.47377894557349,195000.0,4.579698727578899,3590,446,38.2511353661967,3.809919328320795,3.190896886019596,0,12.180754837545884,-6.526221054426511,0,0
4,39,0,18.63208323558789,216406.36209576618,6.696034239781413,3166,399,39.49952056718168,3.591432838249548,3.340530231453006,1,12.284913225225472,-9.367916764412112,1,2
1,87,0,22.285359361128812,10000.0,4.210662487824976,3834,501,38.6717909632263,3.734611317819018,3.4146001338531295,0,9.210340371976184,-5.714640638871188,1,0
2,195,0,27.82811866243525,116104.62580325145,4.552719023565766,4245,490,38.85677644218862,3.4987728825475175,3.2315240664229234,0,11.662247010158854,-0.17188133756474855,0,0
1,36,0,8.932300769120591,457283.12075018237,5.730409849404282,3196,292,39.64858887056169,2.361552683960305,3.5632581262836136,1,13.033057998293998,-19.06769923087941,1,2
2,224,0,28.39144577243176,195000.0,4.96162757319086,3725,511,38.176591079105265,3.5658203110349502,3.4716114645491043,0,12.180754837545884,0.3914457724317586,0,0
1,254,1,21.08924030139174,20703.646366393572,4.991729559155492,3371,368,38.624435275839765,3.4963602757289673,3.0264018398278405,0,9.938065116706222,-6.91075969860826,0,1
2,87,0,12.64370539217545,3461020.626606826,7.450225373526536,3407,230,39.256759742643446,3.1048340524085147,2.875396635558448,1,15.057074082324318,-15.35629460782455,1,2
4,43,0,23.979604019927066,255760.63032105565,5.803205780959273,3408,319,40.1863967828354,3.684995919278218,3.2964600799171953,1,12.45199724823278,-4.020395980072934,1,2
2,209,0,28.70388864776264,19287.122860807456,4.397253756584801,3312,559,39.360740182367245,2.5,3.0422400441806747,0,9.867192942925218,0.7038886477626392,0,1
2,138,0,33.48848935179683,51103.718753627574,5.299784053088847,3837,503,38.81606168355892,4.0087110034887035,3.3021511873982177,0,10.841612547587486,5.488489351796829,0,0
1,95,0,21.318158494208348,61921.41232919036,5.1331183807080665,4342,461,38.771392091033086,3.012927664173448,3.411878369555592,0,11.033621316937442,-6.6818415057916525,1,0
3,117,0,22.436635599678574,53409.28157128772,4.59908859386575,3704,521,38.90264357904322,3.3181055622376885,3.1924274649315865,0,10.885739822041096,-5.563364400321426,0,0
4,62,0,10.498998883045836,1645133.4064762637,7.327503571648567,2846,384,38.98152233444286,2.941149035472836,3.280385112915502,1,14.313332037055194,-17.501001116954164,1,1
4,102,0,22.600424722208288,35297.07991313971,4.801302849926114,3222,513,38.95852700461582,3.702238914542624,2.894117444576822,0,10.47155551749236,-5.399575277791712,0,0
3,178,0,29.13101920997661,69221.03987839523,5.416016617870081,4084,486,38.52681948289563,4.072573498343428,2.9066912640779514,0,11.145060139879083,1.1310192099766105,0,0
4,103,0,28.086956288711537,50214.55521831419,4.867413038120029,3391,427,38.46296448964641,3.419560459439868,3.112464948928819,0,10.824060208241944,0.08695628871153716,0,0
3,84,0,34.81621629120728,49769.34802773867,4.63223117201015,4124,579,38.738263601298776,3.8455523447268014,3.204945345664457,0,10.815154572062934,6.816216291207283,1,0
2,89,0,21.63520135320539,242609.60374249885,5.534277978163353,1863,365,39.95585512541172,4.4225658660751455,3.799934810799336,1,12.399208861445976,-6.364798646794611,1,3
3,76,0,28.642311673071873,15081.226283691205,4.816274173881289,3514,477,38.5549749158977,4.130315444254109,3.328513770512444,0,9.621205956802935,0.6423116730718732,1,0
4,126,0,26.529115569633436,94446.1461827599,4.677147893657551,4314,470,38.90185361210515,3.6266672885311655,3.0758096764090896,0,11.455785069373643,-1.4708844303665636,0,0
2,71,0,33.74567827699649,11514.068437713431,4.557399451935683,5054,504,39.1991439129918,4.223945546703854,3.4505616914765027,0,9.351324909087591,5.745678276996493,1,0
5,108,0,27.913555013113964,13432.556920251132,4.883122041817913,3226,495,38.06569537016422,4.38987173861272,3.041857417341769,0,9.505436660096409,-0.08644498688603619,0,0
2,68,0,20.692945820215584,200000.0,6.484023115099652,3140,280,40.89212906752612,4.019841863111099,3.455206600416274,1,12.206072645530174,-7.307054179784416,1,2
4,97,0,25.4000390316999,18679.10035639228,4.707454128861537,3395,500,38.36881539634679,4.107102611330361,3.3204061452393123,0,9.835160549830361,-2.599960968300099,1,0
3,105,0,30.70474902313546,44808.02430653644,4.362108283075221,3866,524,38.607366974615665,3.6066052560176995,3.0420095735123787,0,10.71014251634927,2.7047490231354594,0,0
3,97,0,26.387559989154063,1370773.8761675283,6.659162828128077,2374,267,38.8,3.212532957560457,3.195108808578068,1,14.130886011438529,-1.612440010845937,1,2
1,105,0,32.137685505463,37546.57657090851,4.27389209113554,3881,548,38.08882533660358,3.913687672993557,2.996102744853145,0,10.533337483153458,4.137685505462997,0,0
4,303,0,26.16433363724625,21224.04217403745,5.03301703928865,3842,508,39.20845563255676,4.27721866711261,2.97787794297054,0,9.962889882907453,-1.8356663627537486,0,1
2,54,0,32.54282253431696,195000.0,4.212447317008247,3428,497,38.66251424761884,3.9254964977999705,3.323237312638272,0,12.180754837545884,4.5428225343169615,1,0
2,65,0,26.319278192919512,104206.83042512817,4.7869772255305465,3486,461,38.73526828888491,3.8975919133015533,3.3501990198133558,0,11.5541329572579,-1.680721807080488,1,0
5,152,0,21.305227714228764,24263.970855151667,4.838189577565347,4393,554,38.902093483772674,4.226327850341642,2.8856662062839913,0,10.09674784821173,-6.694772285771236,0,0
2,110,1,25.266583195204696,72842.53323552254,5.7221366644449,3489,485,38.794384263694965,3.449269207732331,3.223299925971575,0,11.196055311319208,-2.7334168047953042,0,0
2,202,0,27.196591341764062,20759.157685195412,4.4822412576682495,4124,435,38.66158218366109,4.113937013085903,3.162790637428974,0,9.940742762525824,-0.8034086582359379,0,0
5,30,0,31.289458462005996,10000.0,4.3941541390422945,3390,430,38.29647554942738,3.3340253826683233,3.17465212903816,0,9.210340371976184,3.289458462005996,1,0
2,22,0,33.25536214222019,24496.675470709913,5.125163472903822,3648,484,38.486128563510555,3.853644066346206,3.2892462572208516,0,10.106292692252344,5.255362142220193,1,0
2,45,0,24.581241241422852,200000.0,5.617965926138249,3337,222,40.470796390035886,2.9732283472052203,3.4052337488822224,1,12.206072645530174,-3.418758758577148,1,2
1,180,1,20.40450138667471,180788.23964330874,4.738263768646042,4533,536,38.221209750230955,3.7696841857018564,3.5775877397761087,0,12.105081678603979,-7.59549861332529,0,0
5,80,1,20.917985976460493,410530.0171751533,6.570663627955075,1517,397,39.40165932468993,3.639597253293537,3.482382366422576,1,12.92520432864862,-7.082014023539507,1,3
1,134,0,30.94515177676993,15541.590398975175,4.9155669731569205,3365,485,38.422174346108086,3.7906644348271206,3.1169952731821766,0,9.65127496096142,2.9451517767699293,0,0
2,73,0,25.6489903744085,34030.131523682,4.792309975938489,3524,501,39.115770442109856,3.1873095989904354,3.287796919697069,0,10.435001632420835,-2.3510096255915016,1,0
2,210,0,31.17977433410234,19910.56560269245,3.929385492131271,3337,498,39.11667446898215,3.305387951977556,3.2841430643194514,0,9.899005804625233,3.1797743341023406,0,0
1,106,0,27.391602093832383,65826.73066499355,5.122352598857895,4578,580,38.7796098489281,4.09727011892521,3.2073816578238366,0,11.094781275929154,-0.6083979061676175,0,0
4,137,0,31.999007559157803,10725.724940703665,4.6716404008778065,3298,531,38.78455488105675,3.6212098677206517,3.3259772892110298,0,9.28040033505068,3.9990075591578034,0,0
1,99,0,29.517727194156706,12564.622573892537,5.268813805004539,4576,450,38.683893570869884,3.6346460566061207,3.294537659465805,0,9.438640411634985,1.5177271941567057,1,0
2,264,1,26.483105304545806,71707.01015089812,4.022899422251726,3067,559,38.17643271878555,3.9779967766236246,3.418553696259033,0,11.180343792392833,-1.5168946954541944,0,0
1,104,0,30.26571248835411,11025.613915992626,4.425963323033382,3331,416,38.70922527727692,4.180826987071354,2.8590882141091534,0,9.307976382755012,2.2657124883541115,0,0
1,107,1,28.056737384878996,18185.565371294295,4.882306464004085,2876,482,38.50055369007557,3.805851735097959,2.7700909838594874,0,9.808383446918246,0.056737384878996266,0,0
2,174,0,35.05510183636241,40521.69676844402,5.271250819211906,3928,506,38.39665638542626,3.687890562692165,3.440477645037594,0,10.609592832324097,7.055101836362411,0,0
2,319,0,31.051501275766167,10000.0,4.766268238364522,4067,499,38.62512306230505,4.915725609432044,2.6189157180479135,0,9.210340371976184,3.0515012757661673,0,0
1,109,1,31.912711477626253,90431.24785665053,4.695698766742913,3841,462,38.326093628820146,3.293177290550865,3.327598774841201,0,11.412345148783967,3.912711477626253,0,0
1,114,0,23.798553189661735,89355.45488892238,4.821548951334949,3569,447,38.94809391244308,4.1268186370946625,3.208697002849171,0,11.400377569523405,-4.201446810338265,0,0
1,84,0,31.159558768151268,67322.65185637216,4.0666317088159305,3582,422,38.476282608620295,3.8105053308452654,3.138143264304007,0,11.11725203933479,3.1595587681512676,1,0
2,153,0,26.05465561630354,71739.6274237437,5.470226549589033,3821,424,39.13425313389653,4.563327615890205,2.8063232827852147,0,11.18079855764853,-1.9453443836964617,0,0
2,75,0,29.34711508178325,33658.019345363755,4.30379434540627,4063,512,38.97421390435519,3.930819672607043,3.312200439710637,0,10.424006623035577,1.347115081783251,1,0
2,212,0,23.9970066075489,10248.052540338253,4.583727820443544,4224,473,38.90751414081244,3.8973989768414556,3.3105511452143275,0,9.234842970450455,-4.002993392451099,0,0
3,102,0,28.315954132775033,10000.0,5.020241405861675,4057,426,38.92269801713645,3.1318051520847203,3.3289753090202394,0,9.210340371976184,0.31595413277503326,0,0
2,312,1,25.471283809240056,24394.455932770903,4.680034701372188,3002,497,38.779264593387396,3.8978986942175236,3.4981095581723407,0,10.102111169593812,-2.528716190759944,0,0
3,178,1,26.634532912303133,45415.30634486054,4.830338143977873,3696,406,38.62697443802396,3.8439057133777044,3.080201488271979,0,10.723604471369041,-1.3654670876968673,0,0
1,155,0,26.184360961354646,10973.258731352273,4.851695104839404,3581,505,38.10893206297873,3.99755119276931,3.6378895185210602,0,9.303216567620346,-1.8156390386453545,0,0
1,61,0,31.958981410231754,30284.60667507755,5.257478611988832,4077,514,38.44497539042406,3.714878564876342,3.1590039124749483,0,10.318394831880736,3.958981410231754,1,0
3,32,0,31.906683118507996,10000.0,4.1974012170841455,3790,508,37.97464141905249,3.815253435649793,3.2339665202135146,0,9.210340371976184,3.9066831185079955,1,0
1,71,0,27.410318493150072,52059.199342630985,5.874087050333859,3894,551,38.892983992358786,3.6647815783749995,3.3400322294577234,0,10.860136798918784,-0.5896815068499279,1,0
5,226,1,32.38276943559125,73787.13038075375,4.862507020540125,5133,519,38.91249246032254,3.2964709149941407,3.079887127084487,0,11.20893961029708,4.38276943559125,0,0
2,43,0,19.038449834035877,516402.8841262297,5.043856716620455,3125,372,39.50357978643808,4.039241567171203,3.6163913416610494,1,13.15464252300144,-8.961550165964123,1,2
3,162,0,31.916444188593303,26679.251043047523,5.42874833012229,3946,415,38.27931546739287,4.145598177520571,3.3749760780208,0,10.191641427785745,3.916444188593303,0,0
2,400,1,37.53983463318404,39469.823732582234,4.7405601788405,4994,513,38.970110880868155,3.9222133111672126,3.2975009924948617,0,10.583291702788857,9.539834633184043,0,0
1,258,0,25.548442658083555,13573.87326652582,4.486227169399686,3447,454,38.765927862864125,3.8036603298070437,2.943342180917137,0,9.515902140733145,-2.4515573419164447,0,0
2,264,0,34.388128770847466,18606.75794588788,4.213868595323143,3037,460,38.52637671168196,3.6079905967541155,3.0337243336459494,0,9.831280124136857,6.388128770847466,0,0
3,23,1,27.284062199869727,13995.560848873654,5.445252856791692,3634,477,38.92519833139773,4.0633976330862405,2.8308195237848026,0,9.546495476092888,-0.7159378001302734,1,0
4,195,0,30.502441903531896,49375.20416266539,4.9614831886211705,4350,518,38.65460331618451,3.454733534101734,3.1539983919851142,0,10.807203637134933,2.5024419035318957,0,0
4,49,0,32.405173768193926,57748.99519472698,4.830837856479286,3863,523,38.63674904112203,4.173339861384406,3.2537362577546802,0,10.963861229007165,4.405173768193926,1,0
1,68,1,22.557254225143,21393.42338642211,4.593064552316032,4808,441,38.75762870825821,3.3635882518818025,3.415114712227332,0,9.970838835386479,-5.4427457748569985,1,0
4,152,0,26.407257554749865,26787.85231733162,4.7761032256053495,3885,484,39.00369249366318,4.57641266252639,2.815952393972414,0,10.195703791998902,-1.5927424452501349,0,0
1,89,0,23.868160385564668,200000.0,5.70496758107642,3421,402,40.133493988819545,3.4050661647986225,3.36283983494969,1,12.206072645530174,-4.131839614435332,1,1
4,124,0,25.081018170729557,46935.52242443825,5.098373467474643,3873,458,38.36643938047241,3.593092005675033,3.1131226584292664,0,10.756530075516395,-2.918981829270443,0,0
1,185,0,24.48559222588636,25247.481438741455,4.871354748996457,4474,450,38.4226237803516,3.7858518228364058,2.9928219364657216,0,10.136481684728304,-3.5144077741136392,0,0
2,112,0,26.344415206476604,43051.252798503,5.169124059019349,3105,467,38.455912211785986,3.9076865498472806,3.140408047178453,0,10.670146610442973,-1.6555847935233956,0,0
3,400,0,23.517949639633716,13588.221609541095,5.109159338579041,3982,435,39.00793928443597,4.543845876988082,3.213319797961779,0,9.516958638357158,-4.482050360366284,0,0
2,72,0,32.578609720829874,188923.00795229766,4.95052466335978,3947,505,38.80696772941913,3.5957790398434337,3.306409371763964,0,12.149094845714224,4.578609720829874,1,0
1,33,0,29.90882618111479,59964.22658369087,5.0178154780905375,3845,460,38.877532303816004,4.401169635258801,2.9661061950994405,0,11.001503439787111,1.9088261811147902,1,0
2,95,0,20.925146915353345,10000.0,4.234238597717363,3099,516,38.57195461722643,4.523434779929549,3.327346311833525,0,9.210340371976184,-7.074853084646655,1,0
4,43,0,23.899259456816793,111476.95043516351,4.652416274728763,4543,491,38.7006914199816,2.9337416415991733,2.96499504420379,0,11.62157312595767,-4.100740543183207,1,0
1,104,0,29.409325245855786,67692.19949342062,4.4528432898553,3378,439,38.76996819692935,4.158492149512826,3.2519241455824703,0,11.122726230598925,1.4093252458557863,0,0
3,185,0,32.02510397378932,23012.484527792458,4.408174934797349,3108,483,38.79447774943942,3.9001349022994756,2.7785158886915733,0,10.043792153201833,4.025103973789321,0,0
2,187,0,38.37698037821751,19105.87954376223,4.018832082981773,3841,553,38.657125304685636,4.737761255105405,3.588085498417021,0,9.857751396181284,10.37698037821751,0,0
2,96,1,28.367625387921375,47112.045373954505,4.84399556525623,3581,560,38.86607841883073,3.621441860999186,3.31878364331119,0,10.760283987732164,0.36762538792137534,1,0
1,149,0,34.98603344562204,64099.01356977974,4.407765944894892,4087,539,38.36656908140262,3.936999751760405,3.1698136861630215,0,11.068184253863357,6.986033445622041,0,0
1,46,1,21.42974635959533,44727.57703833558,4.198222131943636,4179,459,38.719221756797985,4.663862958648154,3.112712525735316,0,10.708345526355554,-6.570253640404669,1,0
2,187,1,31.955230379170466,86609.2886078263,5.128056454543426,3043,478,38.938055728616696,3.845230411505928,2.979323725368175,0,11.369162347549599,3.955230379170466,0,0
2,28,1,24.32678855745342,200000.0,6.342804484845399,2202,399,40.400965957178464,3.1908800774009243,3.140218978699578,1,12.206072645530174,-3.673211442546581,1,3
1,22,0,25.88590825148164,25961.050927403714,5.268561525810993,4801,452,38.39992776490734,4.079991254785226,3.2292710317291884,0,10.164352652564258,-2.1140917485183586,1,0
3,400,0,30.550898718375823,28456.89993393746,4.8894034698127316,3753,548,38.836259817873135,4.073580656730922,3.081313523786101,0,10.256145938582865,2.550898718375823,0,0
1,133,1,26.99223194598561,200000.0,7.132587893891391,2272,382,39.25457571360219,2.265872188369679,3.666117591446125,1,12.206072645530174,-1.0077680540143916,0,3
3,108,0,27.633559208320094,21361.10029291528,4.999544276063072,3816,429,38.39483042023747,4.421460456585093,2.850090684395049,0,9.969326803588045,-0.3664407916799064,0,0
2,159,0,31.215669623382396,26467.833216226947,4.200679505552323,4034,439,39.200233515227474,4.205686937843862,3.2752666734011546,0,10.18368543377565,3.2156696233823965,0,1
1,14,1,31.798054455199775,128702.32772298134,4.776384967625027,3071,448,38.87080281738801,3.3566561994530937,3.2753057151403593,0,11.765257479846312,3.7980544551997752,1,0
3,264,0,33.219575425217926,21173.00103766088,4.787302499213184,3598,565,38.34279952317601,4.166781710177499,3.275239063300191,0,9.96048211306462,5.219575425217926,0,0
2,232,0,30.800902973209997,50418.178111043504,4.8879030266420695,4401,449,39.028211972609725,3.8278880155851933,3.221302104676036,0,10.828107065837635,2.800902973209997,0,0
3,44,0,24.777993474718897,55596.624145932736,3.906210100082904,3235,459,39.03249833302648,3.7995281265518592,3.0872024130880686,0,10.925877761595563,-3.2220065252811025,1,0
2,60,0,26.353887250358234,1497139.0361444496,5.646742731287183,1371,508,39.89756725781917,3.699296028527116,3.2713817532492095,1,14.219066535605007,-1.646112749641766,1,2
3,126,0,31.112685938724617,61493.74027888234,5.334762513317447,4579,557,38.68643142446084,3.9695381359308106,3.186802798705564,0,11.026690664531044,3.112685938724617,0,0
5,255,0,30.73538018356394,116026.97964418841,4.536435115728187,3965,510,38.59092202232213,3.6440347975826413,3.2566406182481535,0,11.661578026184792,2.73538018356394,0,0
1,129,0,29.61723907889176,10000.0,4.714116793356991,4316,500,38.09000385639935,3.9604575521653094,3.184289334534674,0,9.210340371976184,1.6172390788917603,0,0
4,142,1,14.158519406969639,200000.0,6.449472585892425,2716,365,39.333458407739116,3.1182541826658254,3.519269785629713,1,12.206072645530174,-13.841480593030361,0,3
5,400,1,23.412503787936156,10000.0,5.520107634242607,2851,516,38.479812553782175,4.294558801502227,3.166294981251151,0,9.210340371976184,-4.587496212063844,0,0
3,292,0,20.03246804572839,200000.0,6.340687317881045,2725,387,40.83822195076454,3.306614282182988,3.1259666168025024,1,12.206072645530174,-7.96753195427161,0,3
2,190,1,29.137463838760503,34933.54320238121,3.7333834579300555,4109,478,38.45907163082317,3.2950922176113817,3.19008946035865,0,10.461202769884675,1.1374638387605032,0,0
3,133,1,31.603497961169456,143323.5570170165,5.089179712027003,5039,430,38.28839983345744,3.568832389652688,3.1643076519142372,0,11.872859989817417,3.603497961169456,0,0
1,148,0,28.68049936396453,11613.093494026116,4.787297588853297,2810,468,38.750181412490164,4.199441888178938,3.1781446772582784,0,9.359888490020731,0.6804993639645289,0,0
4,70,0,24.776486940010777,581197.1195147302,6.19839098530264,1997,381,39.7545486560097,3.3679663194310754,3.6048717824553553,1,13.27284525456607,-3.223513059989223,1,3
3,109,0,37.38730083727004,18737.65089660189,4.395940716482338,3325,451,38.951988658933686,3.9614192091888922,3.2854377544924573,0,9.838290195565985,9.38730083727004,0,0
2,199,0,26.8905406174313,79626.34806947815,4.520094746532688,3854,483,38.2775628427183,4.001119580252185,3.3235721587237372,0,11.285100322960075,-1.1094593825687014,0,0
1,64,0,23.750585179697914,56777.26610171775,4.121733288167285,3686,515,38.51059086246067,4.322407745352825,3.3527288572166536,0,10.946891279901891,-4.249414820302086,1,0
4,368,0,14.04053920409692,250335.11600638725,5.0,1490,270,39.151493268658264,2.731047826571202,3.2394387701359655,1,12.430555763250092,-13.95946079590308,0,2
2,55,0,23.538468588933274,200000.0,7.313922367464421,2313,260,39.432449013924845,3.7603144598013283,3.66348923728728,1,12.206072645530174,-4.461531411066726,1,3
2,64,0,38.43860240838647,51792.211041646566,4.385078317111851,3707,476,38.97590436151453,3.733234212698338,3.4231383686334853,0,10.854995050950096,10.438602408386473,1,0
5,74,0,8.679030940281308,208672.20613379995,6.49066094656338,4161,342,39.619008986907964,3.36328343601442,3.4791591701918048,1,12.248519908028854,-19.320969059718692,1,2
2,142,0,29.923985567518276,23836.290903697725,5.041261010719652,2827,509,38.36469590346938,4.1761592618421375,2.6358810047154915,0,10.078964526176426,1.923985567518276,0,0
3,110,0,38.44196557032606,195000.0,4.773404490185047,3628,501,38.83914719287412,3.5778237190956452,3.020744089410788,0,12.180754837545884,10.441965570326062,0,0
4,75,0,24.003542062737534,74317.22581441372,4.755434420539586,4354,542,38.803262182212826,4.195855994868155,3.2552489299874394,0,11.216098045213172,-3.9964579372624662,1,0
4,38,1,14.531718048078488,522723.17692170397,6.390326307497265,2131,227,40.24796986137507,3.035191462299597,3.87350145856135,1,13.166807304490334,-13.468281951921512,1,3
2,219,1,30.639075379631386,112562.13242048911,4.079100537823532,3728,457,38.61731839229719,4.1622080436023285,3.176018863507014,0,11.63126063635375,2.639075379631386,0,0
2,82,0,34.681420317501924,49804.37910959008,5.223479006177934,3466,452,38.43455454480118,4.236138707449903,2.695265314813543,0,10.815858193074295,6.681420317501924,1,0
4,76,0,25.51522259215256,57058.06084308185,4.467946106547337,4310,455,38.71366756443752,4.272778488243198,3.224765478311014,0,10.951824639666377,-2.4847774078474387,1,0
3,173,0,24.270062159939176,34414.52648232344,5.073640216086045,4299,457,38.82198005811675,3.3668451165641105,3.2771621406183895,0,10.446234035688656,-3.729937840060824,0,0
1,101,0,19.408403646281553,18879.862117057277,4.4275113423971275,3225,487,38.646626540898204,3.8275396196667995,3.548737486807928,0,9.845851136550857,-8.591596353718447,0,0
2,136,0,24.710612913675327,33209.439971844906,4.845790363123803,3248,470,38.32718694501987,3.622339338886285,3.0585494581938537,0,10.41058945098997,-3.2893870863246732,0,0
3,78,1,26.563717183737737,25011.04372849113,4.548710853224999,4046,450,38.49112508799633,3.6159421441368025,3.2506123137140563,0,10.127072755447557,-1.4362828162622634,1,0
2,87,0,25.729602383200138,40127.12261475161,4.9328196592709865,3609,427,39.030681035481535,4.492685669495571,2.8420603335167667,0,10.599807759089273,-2.270397616799862,1,0
2,24,0,25.114663576775108,18788.127695833075,4.864706829849629,3867,480,39.029033783904964,3.252492437596027,2.9543449439614866,0,9.840980443793635,-2.885336423224892,1,0
4,232,0,27.33776549276706,33996.42703999692,5.131271052599681,3414,518,38.492639595183014,4.056858962542531,3.210545247619314,0,10.434010711017352,-0.6622345072329416,0,0
1,55,0,28.383449885199603,200000.0,7.233381171917154,2736,356,39.473203795662734,3.5480571624670767,3.1306344030364,1,12.206072645530174,0.3834498851996031,1,3
2,115,0,33.06174898627286,52054.4154349151,4.777333393190011,2884,476,38.61175165791806,4.018528055657158,3.1059711960903686,0,10.86004490108718,5.06174898627286,0,0
5,53,0,18.276106720618348,299821.34648004686,6.863036795781595,3011,316,40.16800403411352,3.376981997345875,3.3374298846273125,1,12.610942064517621,-9.723893279381652,1,2
1,68,0,27.90946129960612,282457.2096345721,5.628704067374721,932,430,40.21105305395899,2.9571705925547422,3.365667454978996,1,12.551282347775746,-0.09053870039387846,1,2
3,133,1,26.203193649596212,10000.0,4.87781252929431,3123,503,38.90331032328946,4.190876575116715,3.2931474230988322,0,9.210340371976184,-1.7968063504037879,0,0
